Game Turn, Player, City, Food Adv., Prod. Adv., Construct, Order Source
182, 1, LOC_CITY_NAME_AKSHAK, , CONTRACT 6327, SUBMITTED, NO_UNIT, BUILDING_SEWER, NO_DISTRICT, VALUE 119.0, Build City Building
183, 4, LOC_CITY_NAME_PLYMOUTH, , CONTRACT 6378, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 128.0, Build City Improvement
183, 4, LOC_CITY_NAME_LEEDS, , CONTRACT 6378, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 128.0, Build City Improvement
183, 4, LOC_CITY_NAME_KANDY, , CONTRACT 6378, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 128.0, Build City Improvement
183, 4, LOC_CITY_NAME_BRADFORD, , CONTRACT 6378, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 128.0, Build City Improvement
183, 4, LOC_CITY_NAME_MANCHESTER, , CONTRACT 6378, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 128.0, Build City Improvement
183, 4, LOC_CITY_NAME_PRESTON, , CONTRACT 6378, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 128.0, Build City Improvement
183, 4, LOC_CITY_NAME_LONDON, , CONTRACT 6380, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 67.0, Build City Improvement
183, 4, LOC_CITY_NAME_SHEFFIELD, , CONTRACT 6380, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 67.0, Build City Improvement
183, 4, LOC_CITY_NAME_BRISTOL, , CONTRACT 6380, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 67.0, Build City Improvement
183, 4, LOC_CITY_NAME_BIRMINGHAM, , CONTRACT 6380, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 67.0, Build City Improvement
183, 4, LOC_CITY_NAME_PLYMOUTH, , CONTRACT 6380, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 67.0, Build City Improvement
183, 4, LOC_CITY_NAME_LEEDS, , CONTRACT 6380, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 67.0, Build City Improvement
183, 4, LOC_CITY_NAME_KANDY, , CONTRACT 6380, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 67.0, Build City Improvement
183, 4, LOC_CITY_NAME_BRADFORD, , CONTRACT 6380, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 67.0, Build City Improvement
183, 4, LOC_CITY_NAME_MANCHESTER, , CONTRACT 6380, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 67.0, Build City Improvement
183, 4, LOC_CITY_NAME_PRESTON, , CONTRACT 6380, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 67.0, Build City Improvement
183, 5, LOC_CITY_NAME_RENNES, , CONTRACT 5805, FAILED, NO_UNIT, BUILDING_STAR_FORT, NO_DISTRICT, VALUE 478.4, Unknown
183, 5, LOC_CITY_NAME_RENNES, , CONTRACT 5845, COMPLETED, NO_UNIT, BUILDING_STADIUM, NO_DISTRICT, VALUE 2247.3, Seek Target Wonder
183, 5, LOC_CITY_NAME_RENNES, , CONTRACT 6082, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 191.0, Unknown
183, 5, LOC_CITY_NAME_RENNES, , CONTRACT 6119, CANCELLED, UNIT_BOMBARD, NO_BUILDING, NO_DISTRICT, VALUE 320.0, Unknown
183, 5, LOC_CITY_NAME_RENNES, , CONTRACT 6202, COMPLETED, UNIT_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 912.0, Siege City Assault
183, 5, LOC_CITY_NAME_RENNES, , CONTRACT 6203, CANCELLED, UNIT_BOMBARD, NO_BUILDING, NO_DISTRICT, VALUE 320.0, Unknown
183, 5, LOC_CITY_NAME_RENNES, , CONTRACT 6265, IN PROGRESS, UNIT_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 912.0, Siege City Assault
183, 5, LOC_CITY_NAME_RENNES, , CONTRACT 6296, CANCELLED, UNIT_AT_CREW, NO_BUILDING, NO_DISTRICT, VALUE 320.0, Unknown
183, 5, LOC_CITY_NAME_RENNES, , , DISTRICT_COMMERCIAL_HUB, Build City District, CONTRACT 6080
183, 5, LOC_CITY_NAME_MOHENJO_DARO, , CONTRACT 5846, CANCELLED, NO_UNIT, BUILDING_BOLSHOI_THEATRE, NO_DISTRICT, VALUE 130.0, Unknown
183, 5, LOC_CITY_NAME_MOHENJO_DARO, , CONTRACT 5936, FAILED, NO_UNIT, BUILDING_BANK, NO_DISTRICT, VALUE 377.0, Unknown
183, 5, LOC_CITY_NAME_MOHENJO_DARO, , CONTRACT 5940, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 118.0, Unknown
183, 5, LOC_CITY_NAME_MOHENJO_DARO, , CONTRACT 6034, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 116.0, Unknown
183, 5, LOC_CITY_NAME_MOHENJO_DARO, , CONTRACT 6082, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 191.0, Unknown
183, 5, LOC_CITY_NAME_MOHENJO_DARO, , CONTRACT 6202, COMPLETED, UNIT_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 912.0, Siege City Assault
183, 5, LOC_CITY_NAME_MOHENJO_DARO, , CONTRACT 6203, CANCELLED, UNIT_BOMBARD, NO_BUILDING, NO_DISTRICT, VALUE 320.0, Unknown
183, 5, LOC_CITY_NAME_MOHENJO_DARO, , CONTRACT 6265, IN PROGRESS, UNIT_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 912.0, Siege City Assault
183, 5, LOC_CITY_NAME_MOHENJO_DARO, , , BUILDING_MUSEUM_ARTIFACT, Build City Building, CONTRACT 6268
183, 5, LOC_CITY_NAME_TOULOUSE, , CONTRACT 5935, FAILED, NO_UNIT, BUILDING_STOCK_EXCHANGE, NO_DISTRICT, VALUE 357.3, Unknown
183, 5, LOC_CITY_NAME_TOULOUSE, , CONTRACT 6082, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 191.0, Unknown
183, 5, LOC_CITY_NAME_TOULOUSE, , CONTRACT 6119, CANCELLED, UNIT_BOMBARD, NO_BUILDING, NO_DISTRICT, VALUE 320.0, Unknown
183, 5, LOC_CITY_NAME_TOULOUSE, , CONTRACT 6202, COMPLETED, UNIT_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 912.0, Siege City Assault
183, 5, LOC_CITY_NAME_TOULOUSE, , CONTRACT 6203, CANCELLED, UNIT_BOMBARD, NO_BUILDING, NO_DISTRICT, VALUE 320.0, Unknown
183, 5, LOC_CITY_NAME_TOULOUSE, , CONTRACT 6265, IN PROGRESS, UNIT_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 912.0, Siege City Assault
183, 5, LOC_CITY_NAME_TOULOUSE, , , DISTRICT_THEATER, Build City District, CONTRACT 6121
183, 5, LOC_CITY_NAME_PARIS, , CONTRACT 6382, SUBMITTED, UNIT_BOMBARD, NO_BUILDING, NO_DISTRICT, VALUE 276.0, Siege City Assault
183, 5, LOC_CITY_NAME_BORDEAUX, , CONTRACT 6382, SUBMITTED, UNIT_BOMBARD, NO_BUILDING, NO_DISTRICT, VALUE 276.0, Siege City Assault
183, 5, LOC_CITY_NAME_LA_ROCHELLE, , CONTRACT 6382, SUBMITTED, UNIT_BOMBARD, NO_BUILDING, NO_DISTRICT, VALUE 276.0, Siege City Assault
183, 5, LOC_CITY_NAME_ROUEN, , CONTRACT 6382, SUBMITTED, UNIT_BOMBARD, NO_BUILDING, NO_DISTRICT, VALUE 276.0, Siege City Assault
183, 5, LOC_CITY_NAME_NANTES, , CONTRACT 6382, SUBMITTED, UNIT_BOMBARD, NO_BUILDING, NO_DISTRICT, VALUE 276.0, Siege City Assault
183, 5, LOC_CITY_NAME_RENNES, , CONTRACT 6382, SUBMITTED, UNIT_BOMBARD, NO_BUILDING, NO_DISTRICT, VALUE 276.0, Siege City Assault
183, 5, LOC_CITY_NAME_MARSEILLE, , CONTRACT 6382, SUBMITTED, UNIT_BOMBARD, NO_BUILDING, NO_DISTRICT, VALUE 276.0, Siege City Assault
183, 5, LOC_CITY_NAME_MOHENJO_DARO, , CONTRACT 6382, SUBMITTED, UNIT_BOMBARD, NO_BUILDING, NO_DISTRICT, VALUE 276.0, Siege City Assault
183, 5, LOC_CITY_NAME_TOULOUSE, , CONTRACT 6382, SUBMITTED, UNIT_BOMBARD, NO_BUILDING, NO_DISTRICT, VALUE 276.0, Siege City Assault
183, 5, LOC_CITY_NAME_RHEIMS, , CONTRACT 6382, SUBMITTED, UNIT_BOMBARD, NO_BUILDING, NO_DISTRICT, VALUE 276.0, Siege City Assault
183, 5, LOC_CITY_NAME_PARIS, , CONTRACT 6383, SUBMITTED, NO_UNIT, BUILDING_FACTORY, NO_DISTRICT, VALUE 0.0, Build Trigger Building
183, 5, LOC_CITY_NAME_RENNES, , CONTRACT 6385, SUBMITTED, NO_UNIT, BUILDING_ESTADIO_DO_MARACANA, NO_DISTRICT, VALUE 1233.0, Seek Target Wonder
183, 6, PURCHASE, , , UNIT_BRAZILIAN_MINAS_GERAES, Build City Building, CONTRACT 6307
183, 6, LOC_CITY_NAME_GUARULHOS, , CONTRACT 6085, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_ENCAMPMENT, VALUE 1171.9, Build City District
183, 6, LOC_CITY_NAME_GUARULHOS, , CONTRACT 6089, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 170.0, Unknown
183, 6, LOC_CITY_NAME_GUARULHOS, , CONTRACT 6091, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 169.0, Unknown
183, 6, LOC_CITY_NAME_GUARULHOS, , CONTRACT 6132, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 34.0, Unknown
183, 6, LOC_CITY_NAME_GUARULHOS, , CONTRACT 6173, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 30.0, Unknown
183, 6, LOC_CITY_NAME_GUARULHOS, , CONTRACT 6176, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 22.0, Unknown
183, 6, LOC_CITY_NAME_GUARULHOS, , CONTRACT 6277, CANCELLED, NO_UNIT, BUILDING_STAR_FORT, NO_DISTRICT, VALUE 457.0, Unknown
183, 6, LOC_CITY_NAME_GUARULHOS, , , BUILDING_BARRACKS, Default Specialization, , , Value 956.0
183, 6, LOC_CITY_NAME_PORTO_ALEGRE, , CONTRACT 5896, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_THEATER, VALUE 965.7, Build City District
183, 6, LOC_CITY_NAME_PORTO_ALEGRE, , CONTRACT 5897, FAILED, UNIT_BRAZILIAN_MINAS_GERAES, NO_BUILDING, NO_DISTRICT, VALUE 492.0, Unknown
183, 6, LOC_CITY_NAME_PORTO_ALEGRE, , CONTRACT 6083, COMPLETED, UNIT_KNIGHT, NO_BUILDING, NO_DISTRICT, VALUE 4192.0, Siege City Assault
183, 6, LOC_CITY_NAME_PORTO_ALEGRE, , CONTRACT 6087, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 24.0, Unknown
183, 6, LOC_CITY_NAME_PORTO_ALEGRE, , CONTRACT 6089, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 170.0, Unknown
183, 6, LOC_CITY_NAME_PORTO_ALEGRE, , CONTRACT 6091, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 169.0, Unknown
183, 6, LOC_CITY_NAME_PORTO_ALEGRE, , CONTRACT 6128, IN PROGRESS, UNIT_BRAZILIAN_MINAS_GERAES, NO_BUILDING, NO_DISTRICT, VALUE 4192.0, Siege City Assault
183, 6, LOC_CITY_NAME_PORTO_ALEGRE, , CONTRACT 6132, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 34.0, Unknown
183, 6, LOC_CITY_NAME_PORTO_ALEGRE, , CONTRACT 6173, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 30.0, Unknown
183, 6, LOC_CITY_NAME_PORTO_ALEGRE, , CONTRACT 6176, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 22.0, Unknown
183, 6, LOC_CITY_NAME_PORTO_ALEGRE, , CONTRACT 6178, FAILED, NO_UNIT, BUILDING_BROADCAST_CENTER, NO_DISTRICT, VALUE 414.7, Unknown
183, 6, LOC_CITY_NAME_PORTO_ALEGRE, , , BUILDING_AMPHITHEATER, Default Specialization, , , Value 962.9
183, 6, LOC_CITY_NAME_SAO_LUIS, , CONTRACT 5894, COMPLETED, UNIT_CROSSBOWMAN, NO_BUILDING, NO_DISTRICT, VALUE 4192.0, Siege City Assault
183, 6, LOC_CITY_NAME_SAO_LUIS, , CONTRACT 5949, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 186.0, Unknown
183, 6, LOC_CITY_NAME_SAO_LUIS, , CONTRACT 5992, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 26.0, Unknown
183, 6, LOC_CITY_NAME_SAO_LUIS, , CONTRACT 6087, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 24.0, Unknown
183, 6, LOC_CITY_NAME_SAO_LUIS, , CONTRACT 6089, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 170.0, Unknown
183, 6, LOC_CITY_NAME_SAO_LUIS, , CONTRACT 6091, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 169.0, Unknown
183, 6, LOC_CITY_NAME_SAO_LUIS, , CONTRACT 6132, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 34.0, Unknown
183, 6, LOC_CITY_NAME_SAO_LUIS, , CONTRACT 6173, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 30.0, Unknown
183, 6, LOC_CITY_NAME_SAO_LUIS, , CONTRACT 6176, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 22.0, Unknown
183, 6, LOC_CITY_NAME_SAO_LUIS, , CONTRACT 6178, FAILED, NO_UNIT, BUILDING_BROADCAST_CENTER, NO_DISTRICT, VALUE 414.7, Unknown
183, 6, LOC_CITY_NAME_SAO_LUIS, , CONTRACT 6276, CANCELLED, NO_UNIT, BUILDING_STAR_FORT, NO_DISTRICT, VALUE 392.0, Unknown
183, 6, LOC_CITY_NAME_SAO_LUIS, , , DISTRICT_COMMERCIAL_HUB, Build City District, CONTRACT 6040
183, 6, LOC_CITY_NAME_MACEIO, , CONTRACT 6178, FAILED, NO_UNIT, BUILDING_BROADCAST_CENTER, NO_DISTRICT, VALUE 414.7, Unknown
183, 6, LOC_CITY_NAME_MACEIO, , CONTRACT 6305, CANCELLED, NO_UNIT, BUILDING_STAR_FORT, NO_DISTRICT, VALUE 193.0, Unknown
183, 6, LOC_CITY_NAME_MACEIO, , , UNIT_TRADER, Default Specialization, , , Value 191.3
183, 6, LOC_CITY_NAME_RIO_DE_JANEIRO, , CONTRACT 6390, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 1373.0, Settle City Op
183, 6, LOC_CITY_NAME_FORTALEZA, , CONTRACT 6390, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 1373.0, Settle City Op
183, 6, LOC_CITY_NAME_BELEM, , CONTRACT 6390, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 1373.0, Settle City Op
183, 6, LOC_CITY_NAME_YEREVAN, , CONTRACT 6390, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 1373.0, Settle City Op
183, 6, LOC_CITY_NAME_SALVADOR, , CONTRACT 6390, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 1373.0, Settle City Op
183, 6, LOC_CITY_NAME_MANAUS, , CONTRACT 6390, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 1373.0, Settle City Op
183, 6, LOC_CITY_NAME_GUARULHOS, , CONTRACT 6390, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 1373.0, Settle City Op
183, 6, LOC_CITY_NAME_PORTO_ALEGRE, , CONTRACT 6390, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 1373.0, Settle City Op
183, 6, LOC_CITY_NAME_SAO_LUIS, , CONTRACT 6390, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 1373.0, Settle City Op
183, 6, LOC_CITY_NAME_NATAL, , CONTRACT 6390, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 1373.0, Settle City Op
183, 6, LOC_CITY_NAME_MACEIO, , CONTRACT 6390, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 1373.0, Settle City Op
183, 6, LOC_CITY_NAME_STOCKHOLM, , CONTRACT 6390, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 1373.0, Settle City Op
183, 6, LOC_CITY_NAME_RIO_DE_JANEIRO, , CONTRACT 6391, SUBMITTED, UNIT_AT_CREW, NO_BUILDING, NO_DISTRICT, VALUE 902.0, Siege City Assault
183, 6, LOC_CITY_NAME_FORTALEZA, , CONTRACT 6391, SUBMITTED, UNIT_AT_CREW, NO_BUILDING, NO_DISTRICT, VALUE 902.0, Siege City Assault
183, 6, LOC_CITY_NAME_BELEM, , CONTRACT 6391, SUBMITTED, UNIT_AT_CREW, NO_BUILDING, NO_DISTRICT, VALUE 902.0, Siege City Assault
183, 6, LOC_CITY_NAME_YEREVAN, , CONTRACT 6391, SUBMITTED, UNIT_AT_CREW, NO_BUILDING, NO_DISTRICT, VALUE 902.0, Siege City Assault
183, 6, LOC_CITY_NAME_SALVADOR, , CONTRACT 6391, SUBMITTED, UNIT_AT_CREW, NO_BUILDING, NO_DISTRICT, VALUE 902.0, Siege City Assault
183, 6, LOC_CITY_NAME_GUARULHOS, , CONTRACT 6391, SUBMITTED, UNIT_AT_CREW, NO_BUILDING, NO_DISTRICT, VALUE 902.0, Siege City Assault
183, 6, LOC_CITY_NAME_PORTO_ALEGRE, , CONTRACT 6391, SUBMITTED, UNIT_AT_CREW, NO_BUILDING, NO_DISTRICT, VALUE 902.0, Siege City Assault
183, 6, LOC_CITY_NAME_SAO_LUIS, , CONTRACT 6391, SUBMITTED, UNIT_AT_CREW, NO_BUILDING, NO_DISTRICT, VALUE 902.0, Siege City Assault
183, 6, LOC_CITY_NAME_NATAL, , CONTRACT 6391, SUBMITTED, UNIT_AT_CREW, NO_BUILDING, NO_DISTRICT, VALUE 902.0, Siege City Assault
183, 6, LOC_CITY_NAME_STOCKHOLM, , CONTRACT 6391, SUBMITTED, UNIT_AT_CREW, NO_BUILDING, NO_DISTRICT, VALUE 902.0, Siege City Assault
183, 6, LOC_CITY_NAME_BELEM, , CONTRACT 6311, FAILED, NO_UNIT, BUILDING_BROADCAST_CENTER, NO_DISTRICT, VALUE 363.7, Manage Great Person
183, 6, LOC_CITY_NAME_BELEM, , CONTRACT 6363, COMPLETED, NO_UNIT, BUILDING_STAR_FORT, NO_DISTRICT, VALUE 703.0, Build City Building
183, 6, LOC_CITY_NAME_BELEM, , , UNIT_SETTLER, Settle City Op, CONTRACT 6390
183, 6, LOC_CITY_NAME_MACEIO, , CONTRACT 6392, SUBMITTED, UNIT_BRAZILIAN_MINAS_GERAES, NO_BUILDING, NO_DISTRICT, VALUE 162.0, Build City Building
183, 6, LOC_CITY_NAME_GOIANIA, , CONTRACT 6395, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_STREET_CARNIVAL, VALUE 75.0, Build City District
183, 6, LOC_CITY_NAME_GOIANIA, , CONTRACT 6396, SUBMITTED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 261.0, Build City Building
183, 7, LOC_CITY_NAME_BAGHDAD, , CONTRACT 6180, COMPLETED, UNIT_MUSKETMAN, NO_BUILDING, NO_DISTRICT, VALUE 1107.0, Unknown
183, 7, LOC_CITY_NAME_BAGHDAD, , CONTRACT 6217, CANCELLED, UNIT_MUSKETMAN, NO_BUILDING, NO_DISTRICT, VALUE 1107.0, Unknown
183, 7, LOC_CITY_NAME_BAGHDAD, , CONTRACT 6312, COMPLETED, UNIT_BOMBER, NO_BUILDING, NO_DISTRICT, VALUE 888.0, Siege City Assault
183, 7, LOC_CITY_NAME_BAGHDAD, , , BUILDING_AIRPORT, Default Specialization, , , Value 621.5
183, 7, LOC_CITY_NAME_HONG_KONG, , , UNIT_MUSKETMAN, Default Specialization, , , Value 11.6
183, 7, LOC_CITY_NAME_CAIRO, , CONTRACT 6399, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 73.0, Build City Improvement
183, 7, LOC_CITY_NAME_BAGHDAD, , CONTRACT 6399, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 73.0, Build City Improvement
183, 7, LOC_CITY_NAME_HONG_KONG, , CONTRACT 6399, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 73.0, Build City Improvement
183, 7, LOC_CITY_NAME_MEDINA, , CONTRACT 6399, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 73.0, Build City Improvement
183, 7, LOC_CITY_NAME_ADEN, , CONTRACT 6399, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 73.0, Build City Improvement
183, 7, LOC_CITY_NAME_MECCA, , CONTRACT 6399, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 73.0, Build City Improvement
183, 7, LOC_CITY_NAME_JEDDAH, , CONTRACT 6399, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 73.0, Build City Improvement
183, 7, LOC_CITY_NAME_HATTIN, , CONTRACT 6399, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 73.0, Build City Improvement
183, 7, LOC_CITY_NAME_HOMS, , CONTRACT 6399, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 73.0, Build City Improvement
183, 10, LOC_CITY_NAME_BUENOS_AIRES, , CONTRACT 6402, SUBMITTED, NO_UNIT, BUILDING_SEWER, NO_DISTRICT, VALUE 79.0, Build City Building
183, 16, LOC_CITY_NAME_BANDAR_BRUNEI, , CONTRACT 6403, SUBMITTED, NO_UNIT, BUILDING_STOCK_EXCHANGE, NO_DISTRICT, VALUE 46.0, Build City Building
184, 1, LOC_CITY_NAME_LAGASH, , CONTRACT 6234, COMPLETED, NO_UNIT, BUILDING_MILITARY_ACADEMY, NO_DISTRICT, VALUE 1024.7, Build City Building
184, 1, LOC_CITY_NAME_LAGASH, , , BUILDING_SEWER, Default Specialization, , , Value 256.4
184, 1, LOC_CITY_NAME_ERIDU, , CONTRACT 6407, SUBMITTED, NO_UNIT, BUILDING_SHIPYARD, NO_DISTRICT, VALUE 669.0, Build City Building
184, 1, LOC_CITY_NAME_URUK, , CONTRACT 6411, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 74.0, Build City Improvement
184, 1, LOC_CITY_NAME_UR, , CONTRACT 6411, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 74.0, Build City Improvement
184, 1, LOC_CITY_NAME_JIAODONG, , CONTRACT 6411, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 74.0, Build City Improvement
184, 1, LOC_CITY_NAME_XIAN, , CONTRACT 6411, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 74.0, Build City Improvement
184, 1, LOC_CITY_NAME_ADAB, , CONTRACT 6411, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 74.0, Build City Improvement
184, 1, LOC_CITY_NAME_LAGASH, , CONTRACT 6411, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 74.0, Build City Improvement
184, 1, LOC_CITY_NAME_SIPPAR, , CONTRACT 6411, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 74.0, Build City Improvement
184, 1, LOC_CITY_NAME_NIPPUR, , CONTRACT 6411, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 74.0, Build City Improvement
184, 1, LOC_CITY_NAME_ERIDU, , CONTRACT 6411, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 74.0, Build City Improvement
184, 1, LOC_CITY_NAME_AKSHAK, , CONTRACT 6411, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 74.0, Build City Improvement
184, 1, LOC_CITY_NAME_LARSA, , CONTRACT 6411, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 74.0, Build City Improvement
184, 2, LOC_CITY_NAME_STAVANGER, , CONTRACT 5923, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_INDUSTRIAL_ZONE, VALUE 612.5, Build City District
184, 2, LOC_CITY_NAME_STAVANGER, , CONTRACT 5925, FAILED, UNIT_FIGHTER, NO_BUILDING, NO_DISTRICT, VALUE 575.0, Unknown
184, 2, LOC_CITY_NAME_STAVANGER, , CONTRACT 6111, COMPLETED, UNIT_AT_CREW, NO_BUILDING, NO_DISTRICT, VALUE 213.2, Simple Operation Attack
184, 2, LOC_CITY_NAME_STAVANGER, , CONTRACT 6114, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 1.8, Build Trigger Building
184, 2, LOC_CITY_NAME_STAVANGER, , CONTRACT 6249, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 152.0, Unknown
184, 2, LOC_CITY_NAME_STAVANGER, , , BUILDING_WORKSHOP, Default Specialization, , , Value 1261.5
184, 2, LOC_CITY_NAME_KABUL, , CONTRACT 5792, FAILED, NO_UNIT, BUILDING_STOCK_EXCHANGE, NO_DISTRICT, VALUE 330.7, Unknown
184, 2, LOC_CITY_NAME_KABUL, , CONTRACT 5921, COMPLETED, UNIT_AT_CREW, NO_BUILDING, NO_DISTRICT, VALUE 194.3, Simple Operation Attack
184, 2, LOC_CITY_NAME_KABUL, , CONTRACT 5922, COMPLETED, UNIT_FIGHTER, NO_BUILDING, NO_DISTRICT, VALUE 1396.4, Build City Building
184, 2, LOC_CITY_NAME_KABUL, , CONTRACT 6111, COMPLETED, UNIT_AT_CREW, NO_BUILDING, NO_DISTRICT, VALUE 213.2, Simple Operation Attack
184, 2, LOC_CITY_NAME_KABUL, , CONTRACT 6113, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 114.0, Unknown
